fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_semana,es_festivo,es_black_Friday,es_cyber_Monday,semana_año,trimestre,es_laborable,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7d,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h,categoria_h,subcategoria_h,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2024-11-20,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,151.89,759.45,2,2024,11,20,Wednesday,False,False,False,False,47,4,True,4.0,4.0,4.0,6.0,5.0,5.0,5.0,4.714285714285714,1.26,152.05666666666664,0.9989039173992152,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-21,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,146.21,731.05,3,2024,11,21,Thursday,False,False,False,False,47,4,True,5.0,4.0,4.0,4.0,6.0,5.0,5.0,4.714285714285714,-2.53,153.42333333333332,0.9529841180176855,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-22,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,154.14,616.56,4,2024,11,22,Friday,False,False,False,False,47,4,True,5.0,5.0,4.0,4.0,4.0,6.0,5.0,4.714285714285714,2.76,153.57666666666668,1.00366809194105,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-23,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,153.42,767.1,5,2024,11,23,Saturday,True,False,False,False,47,4,False,4.0,5.0,5.0,4.0,4.0,4.0,6.0,4.571428571428571,2.28,152.62,1.00524177696239,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-24,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,6,147.31,883.86,6,2024,11,24,Sunday,True,False,False,False,47,4,False,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.428571428571429,-1.79,151.8133333333333,0.9703363780080803,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-25,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,153.87,769.35,0,2024,11,25,Monday,False,False,False,False,48,4,True,6.0,5.0,4.0,5.0,5.0,4.0,4.0,4.714285714285714,2.58,152.61,1.0082563396894042,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-26,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,5,146.52,732.6,1,2024,11,26,Tuesday,False,False,False,False,48,4,True,5.0,6.0,5.0,4.0,5.0,5.0,4.0,4.857142857142857,-2.32,142.07333333333335,1.0312983905025572,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-27,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,4,150.45,601.8,2,2024,11,27,Wednesday,False,False,False,False,48,4,True,5.0,5.0,6.0,5.0,4.0,5.0,5.0,5.0,0.3,138.39666666666668,1.08709265637419,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-28,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,6,149.94,899.64,3,2024,11,28,Thursday,False,False,False,False,48,4,True,4.0,5.0,5.0,6.0,5.0,4.0,5.0,4.857142857142857,-0.04,141.09,1.0627259196257708,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-29,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,24,135.0,3240.0,4,2024,11,29,Friday,False,False,True,False,48,4,True,6.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,-10.0,146.34166666666667,0.9224987187517795,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2024-11-30,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,19,138.0,2622.0,5,2024,11,30,Saturday,True,False,False,False,48,4,False,24.0,6.0,4.0,5.0,5.0,6.0,5.0,7.857142857142857,-8.0,154.75833333333333,0.8917128856819774,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2021-11-01,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,821.27,2463.81,0,2021,11,1,Monday,False,True,False,False,44,4,False,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.2857142857142856,-1.05,745.4166666666666,1.101759642258245,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-02,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,843.68,1687.36,1,2021,11,2,Tuesday,False,False,False,False,44,4,True,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.4285714285714284,1.65,742.35,1.1364989560180507,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-03,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,846.97,1693.94,2,2021,11,3,Wednesday,False,False,False,False,44,4,True,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.4285714285714284,2.04,745.7766666666666,1.1356885215859978,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-04,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,808.33,2424.99,3,2021,11,4,Thursday,False,False,False,False,44,4,True,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.4285714285714284,-2.61,748.82,1.0794717021447076,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,829.15,3316.6,4,2021,11,5,Friday,False,False,False,False,44,4,True,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.5714285714285716,-0.1,748.7199999999999,1.1074233358264773,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,817.6,2452.8,5,2021,11,6,Saturday,True,False,False,False,44,4,False,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.857142857142857,-1.49,745.4566666666666,1.0967773668936716,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-07,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,853.13,2559.39,6,2021,11,7,Sunday,True,False,False,False,44,4,False,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.857142857142857,2.79,740.9533333333334,1.1513950496207588,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-08,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,820.75,2462.25,0,2021,11,8,Monday,False,False,False,False,45,4,True,3.0,3.0,4.0,3.0,2.0,2.0,3.0,2.857142857142857,-1.11,735.4866666666667,1.1159277757131332,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-09,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,848.16,1696.32,1,2021,11,9,Tuesday,False,False,False,False,45,4,True,3.0,3.0,3.0,4.0,3.0,2.0,2.0,2.857142857142857,2.19,749.5133333333333,1.131614291940548,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-10,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,826.54,3306.16,2,2021,11,10,Wednesday,False,False,False,False,45,4,True,2.0,3.0,3.0,3.0,4.0,3.0,2.0,2.857142857142857,-0.42,756.6133333333333,1.0924206111443977,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-11,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,840.07,2520.21,3,2021,11,11,Thursday,False,False,False,False,45,4,True,4.0,2.0,3.0,3.0,3.0,4.0,3.0,3.142857142857143,1.21,757.1866666666666,1.1094622197960875,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-12,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,841.41,2524.23,4,2021,11,12,Friday,False,False,False,False,45,4,True,3.0,4.0,2.0,3.0,3.0,3.0,4.0,3.142857142857143,1.37,736.1133333333333,1.143044096470652,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-13,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,806.26,3225.04,5,2021,11,13,Saturday,True,False,False,False,45,4,False,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,-2.86,742.1999999999999,1.0863109673942335,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-14,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,848.42,2545.26,6,2021,11,14,Sunday,True,False,False,False,45,4,False,4.0,3.0,3.0,4.0,2.0,3.0,3.0,3.142857142857143,2.22,734.5533333333333,1.1550148389497472,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-15,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,805.81,2417.43,0,2021,11,15,Monday,False,False,False,False,46,4,True,3.0,4.0,3.0,3.0,4.0,2.0,3.0,3.142857142857143,-2.91,739.8333333333334,1.0891777427348501,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-16,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,849.36,2548.08,1,2021,11,16,Tuesday,False,False,False,False,46,4,True,3.0,3.0,4.0,3.0,3.0,4.0,2.0,3.142857142857143,2.33,751.5933333333332,1.1300792095015924,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-17,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,810.35,2431.05,2,2021,11,17,Wednesday,False,False,False,False,46,4,True,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.2857142857142856,-2.37,746.9633333333335,1.0848591407878119,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-18,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,825.23,1650.46,3,2021,11,18,Thursday,False,False,False,False,46,4,True,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.142857142857143,-0.57,737.13,1.1195175884850705,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-19,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,4,812.42,3249.68,4,2021,11,19,Friday,False,False,False,False,46,4,True,2.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,-2.12,742.3333333333334,1.0944140098787605,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-20,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,853.77,2561.31,5,2021,11,20,Saturday,True,False,False,False,46,4,False,4.0,2.0,3.0,3.0,3.0,3.0,4.0,3.142857142857143,2.86,750.2566666666667,1.1379705611857276,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-21,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,807.04,2421.12,6,2021,11,21,Sunday,True,False,False,False,46,4,False,3.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,-2.77,748.1366666666667,1.0787333865024662,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-22,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,820.24,1640.48,0,2021,11,22,Monday,False,False,False,False,47,4,True,3.0,3.0,4.0,2.0,3.0,3.0,3.0,3.0,-1.18,734.43,1.1168389090859578,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-23,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,3,833.09,2499.27,1,2021,11,23,Tuesday,False,False,False,False,47,4,True,2.0,3.0,3.0,4.0,2.0,3.0,3.0,2.857142857142857,0.37,686.4233333333333,1.2136679502930652,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2021-11-24,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,2,821.66,1643.32,2,2021,11,24,Wednesday,False,False,False,False,47,4,True,3.0,2.0,3.0,3.0,4.0,2.0,3.0,2.857142857142857,-1.0,689.2133333333335,1.192170784082335,Trek Marlin 7,Outdoor,Bicicleta Montaña,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
